report date,Number recovered,Number of deaths,Cumulative number of cases,currently infected,time,population,random graph probability,susceptible,theta,alpha,gamma,country,R0,beta,delta,epsilon,theta fitted,recovered fitted,death fitted,susceptible fitted,infected fitted,graph type
2003-07-04,6.0,0.0,7.0,1.0,85,59920584.0,0.0,59920577.0,0.9994224601552192,3.4987225468352534e-05,2.4351972319758275e-05,France,1.6338256490008205,0.0003026850641022125,0.005827568413774504,0.02675281517286549,0.9994224608072662,4,1,59920579,0,powerlaw
2003-07-07,6.0,0.0,7.0,1.0,88,59922495.0,0.0,59922488.0,0.999422460155296,3.4987225468352534e-05,2.4351972319758275e-05,France,1.6338256490008205,0.0003026850641022125,0.005827568413774504,0.02675281517286549,0.9994224607971418,5,1,59922490,0,powerlaw
2003-07-08,6.0,0.0,7.0,1.0,89,59923133.0,0.0,59923126.0,0.9994224601553208,3.4987225468352534e-05,2.4351972319758275e-05,France,1.6338256490008205,0.0003026850641022125,0.005827568413774504,0.02675281517286549,0.9994224607937852,5,1,59923128,0,powerlaw
2003-07-09,6.0,0.0,7.0,1.0,90,59923770.0,0.0,59923763.0,0.9994224601553362,3.4987225468352534e-05,2.4351972319758275e-05,France,1.6338256490008205,0.0003026850641022125,0.005827568413774504,0.02675281517286549,0.9994224607895812,5,1,59923765,0,powerlaw
2003-07-10,6.0,0.0,7.0,1.0,91,59924407.0,0.0,59924400.0,0.9994224601553752,3.4987225468352534e-05,2.4351972319758275e-05,France,1.6338256490008205,0.0003026850641022125,0.005827568413774504,0.02675281517286549,0.999422460786252,5,1,59924402,0,powerlaw
2003-07-11,6.0,1.0,7.0,0.0,92,59925045.0,0.0,59925038.0,0.9994224601553936,3.4987225468352534e-05,2.4351972319758275e-05,France,1.6338256490008205,0.0003026850641022125,0.005827568413774504,0.02675281517286549,0.9994224607829749,5,1,59925040,0,powerlaw
2003-08-15,6.0,1.0,7.0,0.0,127,59947355.0,0.0,59947348.0,0.9994224601562682,3.4987225468352534e-05,2.4351972319758275e-05,France,1.6338256490008205,0.0003026850641022125,0.005827568413774504,0.02675281517286549,0.9994224606730704,5,1,59947350,0,powerlaw
2003-04-10,154.0,30.0,998.0,814.0,0,6707172.0,1.7891298730865815e-05,6706174.0,0.9999987599415264,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999987599415264,154,30,6706174,814,poisson
2003-04-11,169.0,32.0,1059.0,858.0,1,6707227.0,1.7891298730865815e-05,6706168.0,0.999998684161966,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999987670168394,154,37,6706235,801,poisson
2003-04-12,215.0,35.0,1108.0,858.0,2,6707281.0,1.7891298730865815e-05,6706173.0,0.9999986232951924,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999987740518186,154,44,6706294,788,poisson
2003-04-14,229.0,47.0,1190.0,914.0,4,6707390.0,1.7891298730865815e-05,6706200.0,0.9999985214481156,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999987880019116,154,59,6706415,762,poisson
2003-04-15,243.0,56.0,1232.0,933.0,5,6707445.0,1.7891298730865815e-05,6706213.0,0.9999984692842429,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999987949172336,154,67,6706475,749,poisson
2003-04-16,257.0,61.0,1268.0,950.0,6,6707499.0,1.7891298730865815e-05,6706231.0,0.9999984245766752,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999988017931196,154,75,6706535,735,poisson
2003-04-17,272.0,65.0,1297.0,960.0,7,6707554.0,1.7891298730865815e-05,6706257.0,0.9999983885686441,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999988086297936,154,83,6706595,722,poisson
2003-04-18,363.0,81.0,1358.0,914.0,8,6707608.0,1.7891298730865815e-05,6706250.0,0.9999983127999248,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999988154274873,154,91,6706655,708,poisson
2003-04-19,363.0,81.0,1358.0,914.0,9,6707663.0,1.7891298730865815e-05,6706305.0,0.9999983128275948,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.999998822186415,154,98,6706715,695,poisson
2003-04-21,436.0,94.0,1402.0,872.0,11,6707772.0,1.7891298730865815e-05,6706370.0,0.9999982582131128,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.99999883558977,154,113,6706835,670,poisson
2003-04-22,461.0,99.0,1434.0,874.0,12,6707827.0,1.7891298730865815e-05,6706393.0,0.9999982184826008,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999988422337214,154,120,6706895,657,poisson
2003-04-23,522.0,105.0,1458.0,831.0,13,6707881.0,1.7891298730865815e-05,6706423.0,0.9999981886923341,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999988488397934,154,127,6706954,645,poisson
2003-04-24,567.0,109.0,1488.0,812.0,14,6707936.0,1.7891298730865815e-05,6706448.0,0.9999981514488101,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999988554081954,154,134,6707015,633,poisson
2003-04-25,614.0,115.0,1510.0,781.0,15,6707990.0,1.7891298730865815e-05,6706480.0,0.999998124145207,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999988619391468,155,140,6707074,621,poisson
2003-04-26,632.0,121.0,1527.0,774.0,16,6708045.0,1.7891298730865815e-05,6706518.0,0.9999981030550164,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999988684328526,155,147,6707134,610,poisson
2003-04-28,710.0,138.0,1557.0,709.0,18,6708154.0,1.7891298730865815e-05,6706597.0,0.999998065845477,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.999998881311006,155,158,6707253,588,poisson
2003-04-29,759.0,150.0,1572.0,663.0,19,6708208.0,1.7891298730865815e-05,6706636.0,0.9999980472412612,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.99999888769427,155,164,6707313,577,poisson
2003-04-30,791.0,157.0,1589.0,641.0,20,6708263.0,1.7891298730865815e-05,6706674.0,0.9999980261535084,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999988940411372,155,169,6707373,566,poisson
2003-05-01,834.0,162.0,1600.0,604.0,21,6708317.0,1.7891298730865815e-05,6706717.0,0.9999980125197424,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999989003518216,155,174,6707432,556,poisson
2003-05-02,878.0,170.0,1611.0,563.0,22,6708372.0,1.7891298730865815e-05,6706761.0,0.99999799888699,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.999998906626532,155,179,6707492,547,poisson
2003-05-03,898.0,179.0,1621.0,544.0,23,6708427.0,1.7891298730865815e-05,6706806.0,0.9999979864969494,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.999998912865464,155,184,6707552,537,poisson
2003-05-05,930.0,187.0,1637.0,520.0,25,6708536.0,1.7891298730865815e-05,6706899.0,0.9999979666864224,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999989252390976,155,192,6707671,518,poisson
2003-05-06,958.0,193.0,1646.0,495.0,26,6708590.0,1.7891298730865815e-05,6706944.0,0.9999979555390888,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.999998931371897,155,196,6707730,509,poisson
2003-05-07,984.0,204.0,1654.0,466.0,27,6708645.0,1.7891298730865815e-05,6706991.0,0.9999979456349246,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999989374697328,155,200,6707789,501,poisson
2003-05-08,1008.0,208.0,1661.0,445.0,28,6708699.0,1.7891298730865815e-05,6707038.0,0.9999979369726512,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999989435328006,155,204,6707848,492,poisson
2003-05-09,1015.0,210.0,1667.0,442.0,29,6708754.0,1.7891298730865815e-05,6707087.0,0.9999979295534396,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999989495612877,155,208,6707908,483,poisson
2003-05-10,1035.0,212.0,1674.0,427.0,30,6708808.0,1.7891298730865815e-05,6707134.0,0.9999979208916906,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999989555553986,155,211,6707967,475,poisson
2003-05-12,1066.0,218.0,1683.0,399.0,32,6708917.0,1.7891298730865815e-05,6707234.0,0.9999979097802122,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999989674441871,155,218,6708086,459,poisson
2003-05-13,1090.0,225.0,1689.0,374.0,33,6708972.0,1.7891298730865815e-05,6707283.0,0.9999979023619054,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999989733363293,155,221,6708145,451,poisson
2003-05-14,1128.0,227.0,1698.0,343.0,34,6709027.0,1.7891298730865815e-05,6707329.0,0.9999978912176009,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999989791948828,155,224,6708205,443,poisson
2003-05-15,1160.0,234.0,1703.0,309.0,35,6709081.0,1.7891298730865815e-05,6707378.0,0.9999978850412544,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999989850200414,155,226,6708264,436,poisson
2003-05-16,1171.0,238.0,1706.0,297.0,36,6709136.0,1.7891298730865815e-05,6707430.0,0.9999978813498142,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999989908119806,155,229,6708323,429,poisson
2003-05-17,1191.0,243.0,1710.0,276.0,37,6709190.0,1.7891298730865815e-05,6707480.0,0.9999978764158408,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999989965708964,155,231,6708382,422,poisson
2003-05-19,1213.0,251.0,1714.0,250.0,39,6709299.0,1.7891298730865815e-05,6707585.0,0.9999978715169232,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999990079939268,155,235,6708500,409,poisson
2003-05-20,1229.0,253.0,1718.0,236.0,40,6709354.0,1.7891298730865815e-05,6707636.0,0.9999978665839786,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.99999901365486,155,237,6708560,402,poisson
2003-05-21,1237.0,255.0,1719.0,227.0,41,6709408.0,1.7891298730865815e-05,6707689.0,0.9999978653763808,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.999999019283508,155,239,6708618,396,poisson
2003-05-22,1247.0,258.0,1722.0,217.0,42,6709463.0,1.7891298730865815e-05,6707741.0,0.9999978616856156,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.999999024880055,155,241,6708678,389,poisson
2003-05-23,1255.0,260.0,1724.0,209.0,43,6709518.0,1.7891298730865815e-05,6707794.0,0.999997859236872,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999990304446824,155,243,6708737,383,poisson
2003-05-24,1266.0,262.0,1724.0,196.0,44,6709572.0,1.7891298730865815e-05,6707848.0,0.9999978592713328,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999990359775752,155,244,6708796,377,poisson
2003-05-26,1276.0,267.0,1726.0,183.0,46,6709681.0,1.7891298730865815e-05,6707955.0,0.9999978568572068,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999990469528488,155,247,6708913,365,poisson
2003-05-27,1285.0,269.0,1728.0,174.0,47,6709736.0,1.7891298730865815e-05,6708008.0,0.9999978544087011,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999990523915848,155,249,6708973,359,poisson
2003-05-28,1295.0,270.0,1730.0,165.0,48,6709790.0,1.7891298730865815e-05,6708060.0,0.999997851959635,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999990577993004,155,250,6709031,354,poisson
2003-05-29,1302.0,273.0,1732.0,157.0,49,6709845.0,1.7891298730865815e-05,6708113.0,0.999997849511288,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.999999063176172,155,251,6709090,348,poisson
2003-05-30,1304.0,274.0,1736.0,158.0,50,6709899.0,1.7891298730865815e-05,6708163.0,0.9999978445788544,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999990685223688,155,253,6709149,343,poisson
2003-05-31,1310.0,278.0,1739.0,151.0,51,6709954.0,1.7891298730865815e-05,6708215.0,0.9999978408889636,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.999999073838071,155,254,6709208,337,poisson
2003-06-02,1319.0,282.0,1746.0,145.0,53,6710063.0,1.7891298730865815e-05,6708317.0,0.9999978322671916,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999990843830068,155,256,6709325,326,poisson
2003-06-03,1326.0,283.0,1747.0,138.0,54,6710118.0,1.7891298730865815e-05,6708371.0,0.9999978310610462,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999990896082324,155,258,6709385,321,poisson
2003-06-04,1339.0,283.0,1748.0,126.0,55,6710172.0,1.7891298730865815e-05,6708424.0,0.9999978298542936,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999990948036548,155,259,6709443,316,poisson
2003-06-05,1343.0,284.0,1748.0,121.0,56,6710227.0,1.7891298730865815e-05,6708479.0,0.9999978298898708,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999990999694396,155,260,6709502,310,poisson
2003-06-06,1350.0,286.0,1750.0,114.0,57,6710281.0,1.7891298730865815e-05,6708531.0,0.9999978274415527,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999991051057568,155,261,6709560,305,poisson
2003-06-09,1365.0,288.0,1753.0,100.0,60,6710445.0,1.7891298730865815e-05,6708692.0,0.9999978238230606,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999991203532506,155,263,6709736,291,poisson
2003-06-10,1368.0,290.0,1754.0,96.0,61,6710500.0,1.7891298730865815e-05,6708746.0,0.9999978226171916,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.999999125373256,155,264,6709795,286,poisson
2003-06-11,1368.0,290.0,1754.0,96.0,62,6710554.0,1.7891298730865815e-05,6708800.0,0.9999978226522368,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.999999130364611,155,265,6709853,281,poisson
2003-06-12,1377.0,291.0,1755.0,87.0,63,6710609.0,1.7891298730865815e-05,6708854.0,0.9999978214464266,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999991353274432,155,265,6709912,276,poisson
2003-06-13,1380.0,293.0,1755.0,82.0,64,6710663.0,1.7891298730865815e-05,6708908.0,0.99999782148149,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999991402619524,155,266,6709970,272,poisson
2003-06-16,1386.0,295.0,1755.0,74.0,67,6710827.0,1.7891298730865815e-05,6709072.0,0.9999978215879732,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999991549102428,155,268,6710146,258,poisson
2003-06-17,1387.0,295.0,1755.0,73.0,68,6710882.0,1.7891298730865815e-05,6709127.0,0.9999978216236826,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999991597329184,155,268,6710205,253,poisson
2003-06-18,1393.0,295.0,1755.0,67.0,69,6710936.0,1.7891298730865815e-05,6709181.0,0.9999978216587416,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999991645280704,155,269,6710263,249,poisson
2003-06-19,1396.0,296.0,1755.0,63.0,70,6710991.0,1.7891298730865815e-05,6709236.0,0.9999978216944491,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999991692958248,155,270,6710322,245,poisson
2003-06-20,1403.0,296.0,1755.0,56.0,71,6711045.0,1.7891298730865815e-05,6709290.0,0.9999978217295064,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999991740363684,155,270,6710379,240,poisson
2003-06-23,1411.0,296.0,1755.0,48.0,74,6711209.0,1.7891298730865815e-05,6709454.0,0.9999978218359716,2.3015650646218688e-05,1.4884394794023594e-05,Hong Kong,0.3143571575927609,2.1945071851226216e-05,0.008316147168147537,3.9030909710579325e-05,0.9999991881091748,155,271,6710555,228,poisson
