0.3 beta,0.3 death fitted,0.3 delta,0.3 epsilon,0.3 infected fitted,0.3 recovered fitted,0.3 susceptible fitted,0.3 theta fitted,0.4 beta,0.4 death fitted,0.4 delta,0.4 epsilon,0.4 infected fitted,0.4 recovered fitted,0.4 susceptible fitted,0.4 theta fitted,0.5 beta,0.5 death fitted,0.5 delta,0.5 epsilon,0.5 infected fitted,0.5 recovered fitted,0.5 susceptible fitted,0.5 theta fitted,0.75 beta,0.75 death fitted,0.75 delta,0.75 epsilon,0.75 infected fitted,0.75 recovered fitted,0.75 susceptible fitted,0.75 theta fitted,0.9 beta,0.9 death fitted,0.9 delta,0.9 epsilon,0.9 infected fitted,0.9 recovered fitted,0.9 susceptible fitted,0.9 theta fitted,Cumulative number of cases,Number of deaths,Number recovered,alpha,country,currently infected,gamma,graph type,population,random graph probability,report date,susceptible,theta,time
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,3.0,2.0,59881081.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,3.0,2.0,59881081.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,2.0,2.0,59881081.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,2.0,2.0,59881082.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,1.0,2.0,59881082.0,1.0,5.0,0.0,4.0,3.4987225468352534e-05,France,1.0,2.4351972319758275e-05,poisson,59881086.0,2.0044619657434442e-06,2003-05-03,59881081.0,0.9999999993043468,23
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,3.0,2.0,59882354.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,3.0,2.0,59882355.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,2.0,2.0,59882355.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,1.0,2.0,59882356.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,1.0,2.0,59882356.0,1.0,5.0,0.0,4.0,3.4987225468352534e-05,France,1.0,2.4351972319758275e-05,poisson,59882360.0,2.0044619657434442e-06,2003-05-05,59882355.0,0.9999999993043762,25
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,3.0,2.0,59882991.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,3.0,2.0,59882992.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,2.0,2.0,59882992.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,1.0,2.0,59882993.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,1.0,2.0,59882993.0,1.0,5.0,0.0,4.0,3.4987225468352534e-05,France,1.0,2.4351972319758275e-05,poisson,59882997.0,2.0044619657434442e-06,2003-05-06,59882992.0,0.9999999993043912,26
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,3.0,2.0,59883627.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,3.0,2.0,59883628.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,2.0,2.0,59883628.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,1.0,2.0,59883629.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,1.0,2.0,59883629.0,1.0,6.0,0.0,4.0,3.4987225468352534e-05,France,2.0,2.4351972319758275e-05,poisson,59883633.0,2.0044619657434442e-06,2003-05-07,59883627.0,0.999999999165287,27
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,3.0,2.0,59884264.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,3.0,2.0,59884265.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,2.0,2.0,59884265.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,1.0,2.0,59884266.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,1.0,2.0,59884266.0,1.0,6.0,0.0,4.0,3.4987225468352534e-05,France,2.0,2.4351972319758275e-05,poisson,59884270.0,2.0044619657434442e-06,2003-05-08,59884264.0,0.9999999991653048,28
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,3.0,2.0,59884901.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,3.0,2.0,59884902.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,2.0,2.0,59884902.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,1.0,2.0,59884903.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,1.0,2.0,59884903.0,1.0,6.0,0.0,4.0,3.4987225468352534e-05,France,2.0,2.4351972319758275e-05,poisson,59884907.0,2.0044619657434442e-06,2003-05-09,59884901.0,0.9999999991653226,29
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,3.0,2.0,59885538.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,3.0,2.0,59885539.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,2.0,2.0,59885539.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,1.0,2.0,59885540.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,1.0,3.0,59885540.0,1.0,7.0,0.0,4.0,3.4987225468352534e-05,France,3.0,2.4351972319758275e-05,poisson,59885544.0,2.0044619657434442e-06,2003-05-10,59885537.0,0.9999999990262304,30
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,3.0,2.0,59886812.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,3.0,2.0,59886812.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,2.0,2.0,59886813.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,1.0,3.0,59886814.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,1.0,3.0,59886814.0,1.0,7.0,0.0,4.0,3.4987225468352534e-05,France,3.0,2.4351972319758275e-05,poisson,59886818.0,2.0044619657434442e-06,2003-05-12,59886811.0,0.9999999990262718,32
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,3.0,2.0,59887449.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,3.0,2.0,59887449.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,2.0,2.0,59887450.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,1.0,3.0,59887451.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,1.0,3.0,59887451.0,1.0,7.0,0.0,4.0,3.4987225468352534e-05,France,3.0,2.4351972319758275e-05,poisson,59887455.0,2.0044619657434442e-06,2003-05-13,59887448.0,0.9999999990262924,33
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,3.0,2.0,59888086.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,3.0,2.0,59888086.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,2.0,2.0,59888087.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,1.0,3.0,59888088.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,1.0,3.0,59888088.0,1.0,7.0,0.0,4.0,3.4987225468352534e-05,France,3.0,2.4351972319758275e-05,poisson,59888092.0,2.0044619657434442e-06,2003-05-14,59888085.0,0.9999999990263132,34
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,4.0,2.0,59888723.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,3.0,2.0,59888723.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,2.0,2.0,59888724.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,1.0,3.0,59888725.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,0.0,3.0,59888725.0,1.0,7.0,0.0,4.0,3.4987225468352534e-05,France,3.0,2.4351972319758275e-05,poisson,59888729.0,2.0044619657434442e-06,2003-05-15,59888722.0,0.999999999026334,35
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,4.0,2.0,59889359.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,3.0,2.0,59889360.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,2.0,3.0,59889361.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,1.0,3.0,59889362.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,0.0,3.0,59889362.0,1.0,7.0,0.0,4.0,3.4987225468352534e-05,France,3.0,2.4351972319758275e-05,poisson,59889366.0,2.0044619657434442e-06,2003-05-16,59889359.0,0.9999999990263546,36
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,4.0,2.0,59889995.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,3.0,2.0,59889996.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,2.0,3.0,59889997.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,1.0,3.0,59889998.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,0.0,3.0,59889998.0,1.0,7.0,0.0,6.0,3.4987225468352534e-05,France,1.0,2.4351972319758275e-05,poisson,59890002.0,2.0044619657434442e-06,2003-05-17,59889995.0,0.9999999990263752,37
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,4.0,2.0,59891269.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,3.0,2.0,59891270.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,2.0,3.0,59891270.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,1.0,3.0,59891271.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,0.0,3.0,59891272.0,1.0,7.0,0.0,6.0,3.4987225468352534e-05,France,1.0,2.4351972319758275e-05,poisson,59891276.0,2.0044619657434442e-06,2003-05-19,59891269.0,0.9999999990264168,39
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,4.0,2.0,59891906.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,3.0,2.0,59891907.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,2.0,3.0,59891907.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,1.0,3.0,59891908.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,0.0,3.0,59891909.0,1.0,7.0,0.0,6.0,3.4987225468352534e-05,France,1.0,2.4351972319758275e-05,poisson,59891913.0,2.0044619657434442e-06,2003-05-20,59891906.0,0.9999999990264374,40
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,4.0,2.0,59892543.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,3.0,2.0,59892544.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,2.0,3.0,59892544.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,1.0,3.0,59892545.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,0.0,3.0,59892546.0,1.0,7.0,0.0,6.0,3.4987225468352534e-05,France,1.0,2.4351972319758275e-05,poisson,59892550.0,2.0044619657434442e-06,2003-05-21,59892543.0,0.999999999026458,41
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,4.0,2.0,59893180.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,3.0,2.0,59893181.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,2.0,3.0,59893181.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,1.0,3.0,59893182.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,0.0,3.0,59893183.0,1.0,7.0,0.0,6.0,3.4987225468352534e-05,France,1.0,2.4351972319758275e-05,poisson,59893187.0,2.0044619657434442e-06,2003-05-22,59893180.0,0.9999999990264788,42
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,4.0,2.0,59893816.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,3.0,2.0,59893817.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,2.0,3.0,59893818.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,1.0,3.0,59893819.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,0.0,3.0,59893820.0,1.0,7.0,0.0,6.0,3.4987225468352534e-05,France,1.0,2.4351972319758275e-05,poisson,59893824.0,2.0044619657434442e-06,2003-05-23,59893817.0,0.9999999990264996,43
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,5.0,2.0,59894453.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,3.0,2.0,59894454.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,2.0,3.0,59894455.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,1.0,3.0,59894456.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,0.0,3.0,59894457.0,1.0,7.0,0.0,6.0,3.4987225468352534e-05,France,1.0,2.4351972319758275e-05,poisson,59894461.0,2.0044619657434442e-06,2003-05-24,59894454.0,0.9999999990265204,44
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,5.0,2.0,59895727.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,3.0,3.0,59895728.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,2.0,3.0,59895729.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,1.0,3.0,59895730.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,0.0,3.0,59895731.0,1.0,7.0,0.0,6.0,3.4987225468352534e-05,France,1.0,2.4351972319758275e-05,poisson,59895735.0,2.0044619657434442e-06,2003-05-26,59895728.0,0.9999999990265616,46
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,5.0,2.0,59896364.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,3.0,3.0,59896365.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,2.0,3.0,59896366.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,1.0,3.0,59896367.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,0.0,3.0,59896368.0,1.0,7.0,0.0,6.0,3.4987225468352534e-05,France,1.0,2.4351972319758275e-05,poisson,59896372.0,2.0044619657434442e-06,2003-05-27,59896365.0,0.9999999990265824,47
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,5.0,2.0,59897000.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,3.0,3.0,59897002.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,2.0,3.0,59897003.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,1.0,3.0,59897004.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,0.0,3.0,59897005.0,1.0,7.0,0.0,6.0,3.4987225468352534e-05,France,1.0,2.4351972319758275e-05,poisson,59897009.0,2.0044619657434442e-06,2003-05-28,59897002.0,0.9999999990266032,48
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,5.0,2.0,59897637.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,4.0,3.0,59897639.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,2.0,3.0,59897640.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,0.0,3.0,59897641.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,0.0,3.0,59897642.0,1.0,7.0,0.0,6.0,3.4987225468352534e-05,France,1.0,2.4351972319758275e-05,poisson,59897646.0,2.0044619657434442e-06,2003-05-29,59897639.0,0.9999999990266236,49
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,6.0,2.0,59898274.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,4.0,3.0,59898276.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,2.0,3.0,59898277.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,0.0,3.0,59898278.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,0.0,3.0,59898279.0,1.0,7.0,0.0,6.0,3.4987225468352534e-05,France,1.0,2.4351972319758275e-05,poisson,59898283.0,2.0044619657434442e-06,2003-05-30,59898276.0,0.9999999990266444,50
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,6.0,2.0,59898911.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,4.0,3.0,59898913.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,3.0,3.0,59898914.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,0.0,3.0,59898915.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,0.0,3.0,59898916.0,1.0,7.0,0.0,6.0,3.4987225468352534e-05,France,1.0,2.4351972319758275e-05,poisson,59898920.0,2.0044619657434442e-06,2003-05-31,59898913.0,0.9999999990266653,51
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,6.0,2.0,59900185.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,4.0,3.0,59900186.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,3.0,3.0,59900188.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,0.0,3.0,59900189.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,0.0,3.0,59900190.0,1.0,7.0,0.0,6.0,3.4987225468352534e-05,France,1.0,2.4351972319758275e-05,poisson,59900194.0,2.0044619657434442e-06,2003-06-02,59900187.0,0.9999999990267066,53
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,6.0,2.0,59900821.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,4.0,3.0,59900823.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,3.0,3.0,59900824.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,0.0,3.0,59900826.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,0.0,4.0,59900827.0,1.0,7.0,0.0,6.0,3.4987225468352534e-05,France,1.0,2.4351972319758275e-05,poisson,59900831.0,2.0044619657434442e-06,2003-06-03,59900824.0,0.9999999990267272,54
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,6.0,2.0,59901459.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,4.0,3.0,59901461.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,3.0,3.0,59901462.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,0.0,3.0,59901464.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,0.0,4.0,59901465.0,1.0,7.0,0.0,6.0,3.4987225468352534e-05,France,1.0,2.4351972319758275e-05,poisson,59901469.0,2.0044619657434442e-06,2003-06-04,59901462.0,0.999999999026748,55
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,7.0,2.0,59902096.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,4.0,3.0,59902098.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,3.0,3.0,59902099.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,0.0,3.0,59902101.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,0.0,4.0,59902102.0,1.0,7.0,0.0,6.0,3.4987225468352534e-05,France,1.0,2.4351972319758275e-05,poisson,59902106.0,2.0044619657434442e-06,2003-06-05,59902099.0,0.9999999990267688,56
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,7.0,2.0,59902733.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,4.0,3.0,59902735.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,3.0,3.0,59902736.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,0.0,3.0,59902738.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,0.0,4.0,59902739.0,1.0,7.0,0.0,6.0,3.4987225468352534e-05,France,1.0,2.4351972319758275e-05,poisson,59902743.0,2.0044619657434442e-06,2003-06-06,59902736.0,0.9999999990267894,57
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,7.0,3.0,59904643.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,4.0,3.0,59904646.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,3.0,3.0,59904647.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,0.0,3.0,59904649.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,0.0,4.0,59904650.0,1.0,7.0,0.0,6.0,3.4987225468352534e-05,France,1.0,2.4351972319758275e-05,poisson,59904654.0,2.0044619657434442e-06,2003-06-09,59904647.0,0.9999999990268514,60
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,7.0,3.0,59905280.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,5.0,3.0,59905283.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,3.0,3.0,59905284.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,0.0,4.0,59905286.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,0.0,4.0,59905287.0,1.0,7.0,0.0,6.0,3.4987225468352534e-05,France,1.0,2.4351972319758275e-05,poisson,59905291.0,2.0044619657434442e-06,2003-06-10,59905284.0,0.9999999990268722,61
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,7.0,3.0,59905917.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,5.0,3.0,59905919.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,3.0,3.0,59905921.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,0.0,4.0,59905923.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,0.0,4.0,59905924.0,1.0,7.0,0.0,6.0,3.4987225468352534e-05,France,1.0,2.4351972319758275e-05,poisson,59905928.0,2.0044619657434442e-06,2003-06-11,59905921.0,0.9999999990268928,62
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,7.0,3.0,59906554.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,5.0,3.0,59906556.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,3.0,3.0,59906558.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,0.0,4.0,59906560.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,0.0,4.0,59906561.0,1.0,7.0,0.0,6.0,3.4987225468352534e-05,France,1.0,2.4351972319758275e-05,poisson,59906565.0,2.0044619657434442e-06,2003-06-12,59906558.0,0.9999999990269136,63
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,8.0,3.0,59907191.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,5.0,3.0,59907193.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,3.0,3.0,59907195.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,0.0,4.0,59907197.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,0.0,4.0,59907198.0,1.0,7.0,0.0,6.0,3.4987225468352534e-05,France,1.0,2.4351972319758275e-05,poisson,59907202.0,2.0044619657434442e-06,2003-06-13,59907195.0,0.9999999990269344,64
0.0003108575089636196,1.0,0.007689483754519879,0.017752176241578675,9.0,3.0,59909102.0,1.0,0.00030770190659430263,1.0,0.007633283178295692,0.01978671065621877,6.0,3.0,59909104.0,1.0,0.0003038025820699782,1.0,0.0075339971439477285,0.021439917782695838,3.0,3.0,59909106.0,1.0,0.00029135710821840864,1.0,0.007326108877372225,0.024692340254331417,0.0,4.0,59909109.0,1.0,0.0002916206584052606,1.0,0.007347224157177226,0.026035225816343897,0.0,4.0,59909110.0,1.0,7.0,0.0,6.0,3.4987225468352534e-05,France,1.0,2.4351972319758275e-05,poisson,59909114.0,2.0044619657434442e-06,2003-06-16,59909107.0,0.9999999990269964,67
