report date,Total deaths,Confirmed cases,currently infected,time,population,random graph probability,susceptible,theta,alpha,gamma,country,R0,beta,delta,theta fitted,death fitted,susceptible fitted,infected fitted,graph type
2020-07-17,,,,,1437493601.0,,,,,,China,,,,0.999342155265842,1970100.6446968785,1328135487.6952953,107388012.6600078,poisson
2020-07-18,,,,,1437512362.0,,,,,,China,,,,0.9992976424746688,2103219.4386861944,1321059491.6160905,114349650.94522329,poisson
2020-07-19,,,,,1437531124.0,,,,,,China,,,,0.9992502447589876,2244967.919264942,1313565118.770349,121721037.31038605,poisson
2020-07-20,,,,,1437549886.0,,,,,,China,,,,0.9991997923612832,2395854.0124938693,1305633251.531869,129520780.4556372,poisson
2020-07-21,,,,,1437568648.0,,,,,,China,,,,0.9991461078178162,2556408.711884729,1297244633.8380976,137767605.4500177,poisson
2020-07-22,,,,,1437587410.0,,,,,,China,,,,0.999089005910826,2727186.2226518323,1288379979.2595975,146480244.51775062,poisson
2020-07-23,,,,,1437606173.0,,,,,,China,,,,0.9990282936659748,2908763.970581651,1279020095.7185915,155677313.31082666,poisson
2020-07-24,,,,,1437624935.0,,,,,,China,,,,0.9989637704011148,3101742.457529215,1269146021.89035,165377170.65212068,poisson
2020-07-25,,,,,1437643698.0,,,,,,China,,,,0.9988952278330042,3306744.943051271,1258739188.365816,175597764.6911326,poisson
2020-07-26,,,,,1437662462.0,,,,,,China,,,,0.9988224502480948,3524416.9353332226,1247781584.788331,186356460.27633572,poisson
2020-07-27,,,,,1437681225.0,,,,,,China,,,,0.9987452147445834,3755425.468125843,1236255948.0934253,197669851.43844888,poisson
2020-07-28,,,,,1437699989.0,,,,,,China,,,,0.9986632915521336,4000458.145235185,1224145970.8235333,209553560.03123152,poisson
2020-07-29,,,,,1437718753.0,,,,,,China,,,,0.9985764444353602,4260221.935406468,1211436514.6971898,222022016.3674037,poisson
2020-07-30,,,,,1437737517.0,,,,,,China,,,,0.9984844311878128,4535441.695282997,1198113846.0624342,235088229.2422828,poisson
2020-07-31,,,,,1437756281.0,,,,,,China,,,,0.9983870042214559,4826858.407285071,1184165879.4995544,248763543.0931605,poisson
2020-08-01,,,,,1437775046.0,,,,,,China,,,,0.9982839112566936,5135227.116462265,1169582432.385291,263057386.49824664,poisson
2020-08-02,,,,,1437793811.0,,,,,,China,,,,0.998174896116652,5461314.555583568,1154355483.4830713,277977012.96134514,poisson
2020-08-03,,,,,1437812576.0,,,,,,China,,,,0.9980596996286076,5805896.448902722,1138479438.6916506,293527240.85944664,poisson
2020-08-04,,,,,1437831342.0,,,,,,China,,,,0.9979380606333385,6169754.493561114,1121951393.6925726,309710193.8138663,poisson
2020-08-05,,,,,1437850107.0,,,,,,China,,,,0.997809717102019,6553673.019153245,1104771388.6538446,326525045.32700217,poisson
2020-08-06,,,,,1437868873.0,,,,,,China,,,,0.9976744073585052,6958435.330742466,1086942658.5634801,343967779.1057774,poisson
2020-08-07,,,,,1437887640.0,,,,,,China,,,,0.9975318714014892,7384819.754772288,1068471859.1910498,362030961.0541779,poisson
2020-08-08,,,,,1437906406.0,,,,,,China,,,,0.9973818523205156,7833595.40233833,1049369274.2197502,380703536.3779115,poisson
2020-08-09,,,,,1437925173.0,,,,,,China,,,,0.9972240977959258,8305517.680950052,1029648996.3103737,399970659.00867635,poisson
2020-08-10,,,,,1437943940.0,,,,,,China,,,,0.9970583616700384,8801323.594845835,1009329066.090548,419813550.3146061,poisson
2020-08-11,,,,,1437962707.0,,,,,,China,,,,0.9968844055760174,9321726.870164717,988431575.4613127,440209404.66852236,poisson
2020-08-12,,,,,1437981474.0,,,,,,China,,,,0.996702000606197,9867412.963059995,966982720.9889305,461131340.04800946,poisson
2020-08-13,,,,,1438000242.0,,,,,,China,,,,0.9965109290006576,10439034.00657642,945012805.7220594,482548402.27136415,poisson
2020-08-14,,,,,1438019010.0,,,,,,China,,,,0.9963109858340804,11037203.762778243,922556182.57119,504425623.66603184,poisson
2020-08-15,,,,,1438037778.0,,,,,,China,,,,0.9961019806777676,11662492.647603074,899651140.034641,526724145.3177559,poisson
2020-08-16,,,,,1438056546.0,,,,,,China,,,,0.9958837392113036,12315422.907256395,876339724.1234256,549401398.9693179,poisson
2020-08-17,,,,,1438075315.0,,,,,,China,,,,0.9956561047586154,12996464.02008886,852667498.4453218,572411352.5345893,poisson
2020-08-18,,,,,1438094084.0,,,,,,China,,,,0.9954189397223758,13706028.402814185,828683241.6944826,595704813.9027032,poisson
2020-08-19,,,,,1438112853.0,,,,,,China,,,,0.9951721268919506,14444467.49332442,804438588.5104378,619229796.9962378,poisson
2020-08-20,,,,,1438131622.0,,,,,,China,,,,0.994915570600074,15212068.28727306,779987615.1307268,642931938.5820003,poisson
2020-08-21,,,,,1438150392.0,,,,,,China,,,,0.9946491977066044,16009050.39133915,755386377.9936737,666754963.6149873,poisson
2020-08-22,,,,,1438169162.0,,,,,,China,,,,0.9943729583896194,16835563.65333447,730692411.8070973,690641186.5395682,poisson
2020-08-23,,,,,1438187932.0,,,,,,China,,,,0.9940868267281914,17691686.413726475,705964198.3815925,714532047.2046809,poisson
2020-08-24,,,,,1438206702.0,,,,,,China,,,,0.9937908010636634,18577424.421484828,681260614.2572701,738368663.3212451,poisson
2020-08-25,,,,,1438225473.0,,,,,,China,,,,0.9934849041318398,19492710.43475725,656640369.3826739,762092393.1825688,poisson
2020-08-26,,,,,1438244244.0,,,,,,China,,,,0.9931691829622684,20437404.51909685,632161447.4002137,785645392.0806894,poisson
2020-08-27,,,,,1438263015.0,,,,,,China,,,,0.9928437085463562,21411295.03542627,607880560.0506175,808971159.9139563,poisson
2020-08-28,,,,,1438281786.0,,,,,,China,,,,0.9925085752792956,22414100.306819364,583852625.2804769,832015060.4127036,poisson
2020-08-29,,,,,1438300558.0,,,,,,China,,,,0.9921639001867176,23445470.92891799,560130279.8827769,854724807.188305,poisson
2020-08-30,,,,,1438319329.0,,,,,,China,,,,0.9918098219502962,24504992.68285795,536763435.3287376,877050900.9884044,poisson
2020-08-31,,,,,1438338101.0,,,,,,China,,,,0.9914464997512756,25592189.99021904,513798884.8185753,898947026.1912056,poisson
2020-09-01,,,,,1438356874.0,,,,,,China,,,,0.9910741119515905,26706529.859471694,491279966.78570193,920370377.3548263,poisson
2020-09-02,,,,,1438375646.0,,,,,,China,,,,0.9906928546382908,27847426.23721604,469246289.87074304,941281929.892041,poisson
2020-09-03,,,,,1438394419.0,,,,,,China,,,,0.9903029400558772,29014244.694950923,447733521.0695866,961646653.2354623,poisson
2020-09-04,,,,,1438413192.0,,,,,,China,,,,0.9899045949520846,30206307.38008375,426773238.3956751,981433646.2242413,poisson
2020-09-05,,,,,1438431965.0,,,,,,China,,,,0.9894980588657758,31422898.1347664,406392846.4894585,1000616220.3757752,poisson
2020-09-06,,,,,1438450739.0,,,,,,China,,,,0.9890835823815541,32663267.71795523,386615552.93299615,1019171918.3490486,poisson
2020-09-07,,,,,1438469513.0,,,,,,China,,,,0.9886614253768696,33926639.05035841,367460401.72232336,1037082472.2273182,poisson
2020-09-08,,,,,1438488287.0,,,,,,China,,,,0.988231855285623,35212212.40767012,348942358.2741026,1054333716.3182273,poisson
2020-09-09,,,,,1438507061.0,,,,,,China,,,,0.9877951453988872,36519170.50571139,331072440.93540233,1070915449.5588863,poisson
2020-09-10,,,,,1438525836.0,,,,,,China,,,,0.9873515732224402,37846683.41500742,313857892.28638464,1086821260.298608,poisson
2020-09-11,,,,,1438544610.0,,,,,,China,,,,0.986901418907304,39193913.25816456,297302384.36850804,1102048312.3733273,poisson
2020-09-12,,,,,1438563385.0,,,,,,China,,,,0.9864449637676996,40560018.64206401,281406249.37576234,1116597116.9821734,poisson
2020-09-13,,,,,1438582161.0,,,,,,China,,,,0.9859824888958496,41944158.80727231,266166731.90121737,1130471270.2915106,poisson
2020-09-14,,,,,1438600936.0,,,,,,China,,,,0.9855142738836112,43345497.45218439,251578254.44265753,1143677184.105158,poisson
2020-09-15,,,,,1438619712.0,,,,,,China,,,,0.9850405956557003,44763206.223303795,237632690.11604145,1156223815.6606548,poisson
2020-09-16,,,,,1438638488.0,,,,,,China,,,,0.9845617274169368,46196467.87057695,224319639.74261346,1168122380.3868096,poisson
2020-09-17,,,,,1438657264.0,,,,,,China,,,,0.9840779377161532,47644479.04665983,211626705.605093,1179386079.348247,poisson
2020-09-18,,,,,1438676041.0,,,,,,China,,,,0.9835894896244056,49106452.76832359,199539759.69756508,1190029828.5341113,poisson
2020-09-19,,,,,1438694817.0,,,,,,China,,,,0.9830966400253685,50581620.54228472,188043203.14996532,1200069993.30775,poisson
2020-09-20,,,,,1438713594.0,,,,,,China,,,,0.9825996390143326,52069234.16185762,177120212.06484607,1209524147.7732966,poisson
2020-09-21,,,,,1438732371.0,,,,,,China,,,,0.9820987293993912,53568567.20531656,166752970.99995226,1218410832.7947311,poisson
2020-09-22,,,,,1438751149.0,,,,,,China,,,,0.9815941463003716,55078916.23429673,156922889.07626924,1226749343.689434,poisson
2020-09-23,,,,,1438769927.0,,,,,,China,,,,0.9810861168375148,56599601.72901898,147610800.48804963,1234559524.7829313,poisson
2020-09-24,,,,,1438788705.0,,,,,,China,,,,0.9805748599037994,58129968.76884344,138797146.72119164,1241861589.509965,poisson
2020-09-25,,,,,1438807483.0,,,,,,China,,,,0.9800605860128736,59669387.48981942,130462141.77646789,1248675953.7337127,poisson
2020-09-26,,,,,1438826261.0,,,,,,China,,,,0.9795434972156616,61217253.33561687,122585919.90207571,1255023087.7623074,poisson
2020-09-27,,,,,1438845040.0,,,,,,China,,,,0.9790237870782555,62772987.12501666,115148666.28980458,1260923386.5851786,poisson
2020-09-28,,,,,1438863819.0,,,,,,China,,,,0.9785016407139258,64336034.95854504,108130732.01186162,1266397052.0295935,poisson
2020-09-29,,,,,1438882598.0,,,,,,China,,,,0.9779772348627894,65905867.97902876,101512732.79005408,1271463997.2309172,poisson
2020-09-30,,,,,1438901377.0,,,,,,China,,,,0.9774507380121671,67481982.01373096,95275633.79146937,1276143761.1947994,poisson
2020-10-01,,,,,1438920157.0,,,,,,China,,,,0.9769223105519328,69063897.11057776,89400820.74426498,1280455439.145157,poisson
2020-10-02,,,,,1438938937.0,,,,,,China,,,,0.9763921049590868,70651156.98804396,83870159.13192768,1284417620.8800282,poisson
2020-10-03,,,,,1438957717.0,,,,,,China,,,,0.9758602660066747,72243328.40862423,78666041.43026716,1288048347.1611087,poisson
2020-10-04,,,,,1438976497.0,,,,,,China,,,,0.9753269309919168,73840000.49824446,73771424.60749172,1291365071.8942635,poisson
2020-10-05,,,,,1438995278.0,,,,,,China,,,,0.97479222997959,75440784.018792,69169858.27308884,1294384635.7081194,poisson
2020-10-06,,,,,1439014059.0,,,,,,China,,,,0.9742562860567338,77045310.60789363,64845505.10192378,1297123243.2901824,poisson
2020-10-07,,,,,1439032840.0,,,,,,China,,,,0.9737192155955412,78653231.99059935,60783153.49549008,1299596454.5139105,poisson
2020-10-08,,,,,1439051622.0,,,,,,China,,,,0.9731811285210848,80264219.1800672,56968224.31009793,1301819178.5098348,poisson
2020-10-09,,,,,1439070403.0,,,,,,China,,,,0.9726421285814848,81877961.67089857,53386772.51212583,1303805668.8169756,poisson
2020-10-10,,,,,1439089185.0,,,,,,China,,,,0.9721023136184802,83494166.62646328,50025483.21788084,1305569535.155656,poisson
2020-10-11,,,,,1439107967.0,,,,,,China,,,,0.9715617758358884,85112558.08081819,46871665.03334362,1307123743.8858385,poisson
2020-10-12,,,,,1439126749.0,,,,,,China,,,,0.9710206020650741,86732876.14119406,43913239.13880303,1308480633.720003,poisson
2020-10-13,,,,,1439145532.0,,,,,,China,,,,0.9704788740254854,88354876.20996012,41138726.01981611,1309651929.7702234,poisson
2020-10-14,,,,,1439164315.0,,,,,,China,,,,0.9699366685793652,89978328.22400151,38537230.20486225,1310648756.5711362,poisson
2020-10-15,,,,,1439183098.0,,,,,,China,,,,0.9693940579798456,91603015.91024008,36098422.80107873,1311481659.288681,poisson
2020-10-16,,,,,1439201881.0,,,,,,China,,,,0.9688511101114508,93228736.06744559,33812522.99395178,1312160621.9386027,poisson
2020-10-17,,,,,1439220665.0,,,,,,China,,,,0.9683078887226428,94855297.87063082,31670278.41283829,1312695088.716531,poisson
2020-10-18,,,,,1439239449.0,,,,,,China,,,,0.9677644536499233,96482522.2018873,29662945.06138885,1313093981.7367241,poisson
2020-10-19,,,,,1439258233.0,,,,,,China,,,,0.9672208610333652,98110241.00321044,27782266.436170306,1313365725.5606196,poisson
2020-10-20,,,,,1439277017.0,,,,,,China,,,,0.9666771635231894,99738296.65973009,26020452.709383484,1313518267.6308866,poisson
2020-10-21,,,,,1439295802.0,,,,,,China,,,,0.9661334104774626,101366541.40827157,24370159.78408435,1313559100.807644,poisson
2020-10-22,,,,,1439314587.0,,,,,,China,,,,0.9655896481508612,102994836.77385215,22824468.71472194,1313495281.511426,poisson
2020-10-23,,,,,1439333372.0,,,,,,China,,,,0.965045919874693,104623053.0286686,21376865.08705612,1313333453.8842752,poisson
2020-10-24,,,,,1439352157.0,,,,,,China,,,,0.9645022662281222,106251068.68103394,20021219.015423127,1313079869.3035429,poisson
2020-10-25,,,,,1439370942.0,,,,,,China,,,,0.963958725200902,107878769.98850428,18751765.56650254,1312740406.444993,poisson
2020-10-26,,,,,1439389728.0,,,,,,China,,,,0.9634153323477894,109506050.49587588,17563085.69461155,1312320591.8095126,poisson
2020-10-27,,,,,1439408514.0,,,,,,China,,,,0.9628721209348636,111132810.59862694,16450087.95382884,1311825615.4475446,poisson
2020-10-28,,,,,1439427301.0,,,,,,China,,,,0.9623291220780981,112758957.12585196,15407990.558285344,1311260353.3158631,poisson
2020-10-29,,,,,1439446087.0,,,,,,China,,,,0.9617863648743041,114384402.95090929,14432304.486140374,1310629379.56295,poisson
2020-10-30,,,,,1439464874.0,,,,,,China,,,,0.9612438765249371,116009066.6172978,13518816.810824292,1309936990.5718775,poisson
2020-10-31,,,,,1439483661.0,,,,,,China,,,,0.9607016824528076,117632871.99433748,12663575.26434392,1309187213.7413185,poisson
2020-11-01,,,,,1439502448.0,,,,,,China,,,,0.9601598064122814,119255747.94373456,11862873.091966715,1308383826.9642987,poisson
2020-11-02,,,,,1439521236.0,,,,,,China,,,,0.9596182705930516,120877628.01029322,11113234.764646506,1307530373.2250602,poisson
2020-11-03,,,,,1439540023.0,,,,,,China,,,,0.9590770957178616,122498450.130721,10411402.495519327,1306630170.3737595,poisson
2020-11-04,,,,,1439558811.0,,,,,,China,,,,0.9585363011345319,124118156.35455155,9754323.10386452,1305686331.541584,poisson
2020-11-05,,,,,1439577600.0,,,,,,China,,,,0.9579959049024102,125736692.59037372,9139135.93329296,1304701771.4763336,poisson
2020-11-06,,,,,1439596388.0,,,,,,China,,,,0.957455923873724,127354008.35991427,8563161.218530772,1303679218.421555,poisson
2020-11-07,,,,,1439615177.0,,,,,,China,,,,0.9569163737700136,128970056.56684645,8023888.936863813,1302621231.4962895,poisson
2020-11-08,,,,,1439633966.0,,,,,,China,,,,0.9563772692538348,130584793.28714184,7518968.591702958,1301530204.1211553,poisson
2020-11-09,,,,,1439652755.0,,,,,,China,,,,0.9558386239961572,132198177.56367011,7046199.293255021,1300408378.1430748,poisson
2020-11-10,,,,,1439671544.0,,,,,,China,,,,0.9553004507395598,133810171.21830712,6603520.521072175,1299257852.2606206,poisson
2020-11-11,,,,,1439690334.0,,,,,,China,,,,0.9547627613575238,135420738.67448738,6189003.372103369,1298080591.9534092,poisson
2020-11-12,,,,,1439709124.0,,,,,,China,,,,0.954225566910024,137029846.79206526,5800842.393461652,1296878434.8144732,poisson
2020-11-13,,,,,1439727914.0,,,,,,China,,,,0.9536888776956732,138637464.70878592,5437347.777116591,1295653101.5140975,poisson
2020-11-14,,,,,1439746705.0,,,,,,China,,,,0.9531527033005632,140243563.69534725,5096938.079371862,1294406203.2252808,poisson
2020-11-15,,,,,1439765495.0,,,,,,China,,,,0.952617052644028,141848117.01966637,4778133.437923239,1293139244.5424106,poisson
2020-11-16,,,,,1439784286.0,,,,,,China,,,,0.9520819340215491,143451099.81476417,4479549.019545955,1291853637.1656895,poisson
2020-11-17,,,,,1439803078.0,,,,,,China,,,,0.9515473551448791,145052488.96361333,4199889.075137873,1290550699.9612489,poisson
2020-11-18,,,,,1439821869.0,,,,,,China,,,,0.9510133231796659,146652262.98406032,3937941.256887199,1289231664.7590525,poisson
2020-11-19,,,,,1439840661.0,,,,,,China,,,,0.9504798447806728,148250401.9209351,3692571.2097114176,1287897687.8693535,poisson
2020-11-20,,,,,1439859453.0,,,,,,China,,,,0.9499469261247064,149846887.25243658,3462717.673882947,1286549848.0736804,poisson
2020-11-21,,,,,1439878245.0,,,,,,China,,,,0.9494145729414878,151441701.79402727,3247387.745067506,1285189155.460905,poisson
2020-11-22,,,,,1439897037.0,,,,,,China,,,,0.9488827905425116,153034829.61328167,3045652.49738082,1283816554.8893375,poisson
2020-11-23,,,,,1439915830.0,,,,,,China,,,,0.948351583848062,154626255.94902605,2856642.858052323,1282432931.1929214,poisson
2020-11-24,,,,,1439934623.0,,,,,,China,,,,0.9478209574124838,156215967.13693187,2679545.784331382,1281039110.0787368,poisson
2020-11-25,,,,,1439953416.0,,,,,,China,,,,0.9472909154478406,157803950.5362218,2513600.61925404,1279635864.844524,poisson
2020-11-26,,,,,1439972209.0,,,,,,China,,,,0.9467614618460328,159390194.4647028,2358095.721667782,1278223918.8136294,poisson
2020-11-27,,,,,1439991003.0,,,,,,China,,,,0.9462326001994924,160974688.13681763,2212365.2919254983,1276803949.5712569,poisson
2020-11-28,,,,,1440009797.0,,,,,,China,,,,0.9457043338205372,162557421.60694748,2075786.4344771188,1275376588.9585755,poisson
2020-11-29,,,,,1440028591.0,,,,,,China,,,,0.9451766657594864,164138385.7127075,1947776.3572341376,1273942428.9300582,poisson
2020-11-30,,,,,1440047385.0,,,,,,China,,,,0.9446495988215908,165717572.02550295,1827789.7854183284,1272502023.1890788,poisson
2020-12-01,,,,,1440066180.0,,,,,,China,,,,0.944123135582873,167294972.80311298,1715316.5262550917,1271055890.6706321,poisson
2020-12-02,,,,,1440084975.0,,,,,,China,,,,0.9435972784049376,168870580.94659162,1609879.2182196663,1269604514.8351884,poisson
2020-12-03,,,,,1440103770.0,,,,,,China,,,,0.9430720294488336,170444389.95629305,1511031.1838489375,1268148348.859858,poisson
2020-12-04,,,,,1440122565.0,,,,,,China,,,,0.9425473906880076,172016393.89433253,1418354.4494691282,1266687816.6561985,poisson
2020-12-05,,,,,1440141361.0,,,,,,China,,,,0.9420233639204212,173586587.3483085,1331457.8804848618,1265223315.7712064,poisson
2020-12-06,,,,,1440160157.0,,,,,,China,,,,0.9414999507798828,175154965.3986209,1249975.459850957,1263755216.141528,poisson
2020-12-07,,,,,1440178953.0,,,,,,China,,,,0.9409771527466516,176721523.58424526,1173564.644367993,1262283864.7713866,poisson
2020-12-08,,,,,1440197749.0,,,,,,China,,,,0.9404549711573458,178286257.87430552,1101904.850452413,1260809586.275242,poisson
2020-12-09,,,,,1440216546.0,,,,,,China,,,,0.9399334072142149,179849164.64031956,1034696.0280386243,1259332685.3316414,poisson
2020-12-10,,,,,1440235343.0,,,,,,China,,,,0.9394124619938072,181410240.6314865,971657.345268438,1257853445.0232446,poisson
